// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Users\esc\source\repos\FileWordCounter\FileWordCounterBenchMarkTest\bin\Release\net7.0\270d9f88-6918-4310-acab-abd53673fe72
// command took 2,54s and exited with 0
// start dotnet  build -c Release --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Users\esc\source\repos\FileWordCounter\FileWordCounterBenchMarkTest\bin\Release\net7.0\270d9f88-6918-4310-acab-abd53673fe72
// command took 16,11s and exited with 1
// start dotnet  build -c Release --no-restore --no-dependencies /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Users\esc\source\repos\FileWordCounter\FileWordCounterBenchMarkTest\bin\Release\net7.0\270d9f88-6918-4310-acab-abd53673fe72
// command took 5,33s and exited with 0
// ***** Done, took 00:00:24 (24.12 sec)   *****
// Found 2 benchmarks:
//   FileRead.GetEachWordInContentUsingReadAsText: DefaultJob
//   FileRead.GetEachWordInContentUsingReadToEnd: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
Mean = 304.974 ns, StdErr = 1.604 ns (0.53%), N = 66, StdDev = 13.027 ns
Min = 278.145 ns, Q1 = 296.039 ns, Median = 302.639 ns, Q3 = 312.566 ns, Max = 348.893 ns
IQR = 16.527 ns, LowerFence = 271.249 ns, UpperFence = 337.356 ns
ConfidenceInterval = [299.447 ns; 310.500 ns] (CI 99.9%), Margin = 5.527 ns (1.81% of Mean)
Skewness = 0.98, Kurtosis = 4.64, MValue = 2
-------------------- Histogram --------------------
[273.914 ns ; 284.848 ns) | @
[284.848 ns ; 293.755 ns) | @@@@@@@@@
[293.755 ns ; 302.217 ns) | @@@@@@@@@@@@@@@@@@@@@@@
[302.217 ns ; 311.975 ns) | @@@@@@@@@@@@@@
[311.975 ns ; 320.437 ns) | @@@@@@@@@@@@@@@
[320.437 ns ; 331.786 ns) | @@
[331.786 ns ; 343.587 ns) | 
[343.587 ns ; 353.124 ns) | @@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.13.5, OS=Windows 10 (10.0.19044.2846/21H2/November2021Update)
Intel Core i7-7600U CPU 2.80GHz (Kaby Lake), 1 CPU, 4 logical and 2 physical cores
.NET SDK=7.0.100
  [Host]     : .NET 7.0.0 (7.0.22.51805), X64 RyuJIT AVX2
  DefaultJob : .NET 7.0.0 (7.0.22.51805), X64 RyuJIT AVX2


|                              Method |         Mean |       Error |      StdDev |
|------------------------------------ |-------------:|------------:|------------:|
| GetEachWordInContentUsingReadAsText | 148,988.0 ns | 2,964.17 ns | 2,772.69 ns |
|  GetEachWordInContentUsingReadToEnd |     305.0 ns |     5.53 ns |    13.03 ns |

// * Hints *
Outliers
  FileRead.GetEachWordInContentUsingReadToEnd: Default -> 8 outliers were removed (356.38 ns..429.26 ns)

// * Legends *
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  1 ns   : 1 Nanosecond (0.000000001 sec)

// ***** BenchmarkRunner: End *****
Run time: 00:01:15 (75.99 sec), executed benchmarks: 2

Global total time: 00:01:40 (100.94 sec), executed benchmarks: 2
// * Artifacts cleanup *
