// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Users\esc\source\repos\FileWordCounter\FileWordCounterBenchMarkTest\bin\Release\net7.0\11dd67cc-ff56-4c40-b369-98b86ec6c556
// command took 2,46s and exited with 0
// start dotnet  build -c Release --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Users\esc\source\repos\FileWordCounter\FileWordCounterBenchMarkTest\bin\Release\net7.0\11dd67cc-ff56-4c40-b369-98b86ec6c556
// command took 17,13s and exited with 1
// start dotnet  build -c Release --no-restore --no-dependencies /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Users\esc\source\repos\FileWordCounter\FileWordCounterBenchMarkTest\bin\Release\net7.0\11dd67cc-ff56-4c40-b369-98b86ec6c556
// command took 5,42s and exited with 0
// ***** Done, took 00:00:25 (25.17 sec)   *****
// Found 2 benchmarks:
//   FileRead.GetEachWordInContentUsingReadAsText: DefaultJob
//   FileRead.GetEachWordInContentUsingReadToEnd: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
WorkloadResult  87: 6 op, 407019900.00 ns, 67.8367 ms/op
WorkloadResult  88: 6 op, 426855400.00 ns, 71.1426 ms/op
WorkloadResult  89: 6 op, 418930200.00 ns, 69.8217 ms/op
WorkloadResult  90: 6 op, 450579400.00 ns, 75.0966 ms/op
WorkloadResult  91: 6 op, 443149900.00 ns, 73.8583 ms/op
WorkloadResult  92: 6 op, 481896600.00 ns, 80.3161 ms/op

// AfterAll
// Benchmark Process 16036 has exited with code 0.

Mean = 71.799 ms, StdErr = 0.452 ms (0.63%), N = 92, StdDev = 4.335 ms
Min = 63.290 ms, Q1 = 68.324 ms, Median = 71.270 ms, Q3 = 74.534 ms, Max = 84.244 ms
IQR = 6.211 ms, LowerFence = 59.008 ms, UpperFence = 83.850 ms
ConfidenceInterval = [70.262 ms; 73.335 ms] (CI 99.9%), Margin = 1.537 ms (2.14% of Mean)
Skewness = 0.36, Kurtosis = 2.77, MValue = 3.58

// ** Remained 0 (0,0%) benchmark(s) to run. Estimated finish 2023-04-26 11.24 (0h 0m from now) **
Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\Program.FileRead-report.csv
  BenchmarkDotNet.Artifacts\results\Program.FileRead-report-github.md
  BenchmarkDotNet.Artifacts\results\Program.FileRead-report.html

// * Detailed results *
FileRead.GetEachWordInContentUsingReadAsText: DefaultJob
Runtime = .NET 7.0.0 (7.0.22.51805), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 353.344 ms, StdErr = 1.990 ms (0.56%), N = 47, StdDev = 13.644 ms
Min = 331.621 ms, Q1 = 345.521 ms, Median = 351.680 ms, Q3 = 355.473 ms, Max = 397.260 ms
IQR = 9.951 ms, LowerFence = 330.594 ms, UpperFence = 370.399 ms
ConfidenceInterval = [346.349 ms; 360.339 ms] (CI 99.9%), Margin = 6.995 ms (1.98% of Mean)
Skewness = 1.56, Kurtosis = 5.76, MValue = 2
-------------------- Histogram --------------------
[326.659 ms ; 335.807 ms) | @@
[335.807 ms ; 345.785 ms) | @@@@@@@@@@
[345.785 ms ; 355.709 ms) | @@@@@@@@@@@@@@@@@@@@@@@@
[355.709 ms ; 367.512 ms) | @@@@@@@
[367.512 ms ; 377.518 ms) | @
[377.518 ms ; 387.388 ms) | 
[387.388 ms ; 397.312 ms) | @@@
---------------------------------------------------

FileRead.GetEachWordInContentUsingReadToEnd: DefaultJob
Runtime = .NET 7.0.0 (7.0.22.51805), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 71.799 ms, StdErr = 0.452 ms (0.63%), N = 92, StdDev = 4.335 ms
Min = 63.290 ms, Q1 = 68.324 ms, Median = 71.270 ms, Q3 = 74.534 ms, Max = 84.244 ms
IQR = 6.211 ms, LowerFence = 59.008 ms, UpperFence = 83.850 ms
ConfidenceInterval = [70.262 ms; 73.335 ms] (CI 99.9%), Margin = 1.537 ms (2.14% of Mean)
Skewness = 0.36, Kurtosis = 2.77, MValue = 3.58
-------------------- Histogram --------------------
[62.779 ms ; 65.327 ms) | @@@
[65.327 ms ; 67.848 ms) | @@@@@@@@@@@@@@@@@@@
[67.848 ms ; 71.441 ms) | @@@@@@@@@@@@@@@@@@@@@@@@@
[71.441 ms ; 75.405 ms) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[75.405 ms ; 78.353 ms) | @@@@@@@@@@
[78.353 ms ; 79.973 ms) | @
[79.973 ms ; 82.493 ms) | @@@
[82.493 ms ; 85.504 ms) | @
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.13.5, OS=Windows 10 (10.0.19044.2846/21H2/November2021Update)
Intel Core i7-7600U CPU 2.80GHz (Kaby Lake), 1 CPU, 4 logical and 2 physical cores
.NET SDK=7.0.100
  [Host]     : .NET 7.0.0 (7.0.22.51805), X64 RyuJIT AVX2
  DefaultJob : .NET 7.0.0 (7.0.22.51805), X64 RyuJIT AVX2


|                              Method |      Mean |    Error |    StdDev |
|------------------------------------ |----------:|---------:|----------:|
| GetEachWordInContentUsingReadAsText | 353.34 ms | 6.995 ms | 13.644 ms |
|  GetEachWordInContentUsingReadToEnd |  71.80 ms | 1.537 ms |  4.335 ms |

// * Warnings *
MultimodalDistribution
  FileRead.GetEachWordInContentUsingReadToEnd: Default -> It seems that the distribution is bimodal (mValue = 3.58)

// * Hints *
Outliers
  FileRead.GetEachWordInContentUsingReadAsText: Default -> 10 outliers were removed (397.91 ms..460.61 ms)
  FileRead.GetEachWordInContentUsingReadToEnd: Default  -> 8 outliers were removed (84.48 ms..97.03 ms)

// * Legends *
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  1 ms   : 1 Millisecond (0.001 sec)

// ***** BenchmarkRunner: End *****
Run time: 00:01:14 (74.7 sec), executed benchmarks: 2

Global total time: 00:01:40 (100.61 sec), executed benchmarks: 2
// * Artifacts cleanup *
